,Date,Portfolio_Value,Cash,Exposure,Total_Shares,Price
1042,2019-02-22,131969.3205499649,64883.58285999298,0.5492191814422608,1551,43.25321578979492
1043,2019-02-25,132223.2608270645,64883.58285999298,0.5492191814422608,1551,43.41694259643555
1044,2019-02-26,132058.95105457306,64883.58285999298,0.5492191814422608,1551,43.311004638671875
1045,2019-02-27,131909.5570192337,64883.58285999298,0.5492191814422608,1551,43.214683532714844
1046,2019-02-28,131476.3675661087,64883.58285999298,0.5492191814422608,1551,42.935386657714844
1047,2019-03-01,132775.95367527008,64883.58285999298,0.5492191814422608,1551,43.77328872680664
1048,2019-03-04,131939.44174289703,64883.58285999298,0.5492191814422608,1551,43.233951568603516
1049,2019-03-05,131715.37435626984,64883.58285999298,0.5492191814422608,1551,43.08948516845703
1050,2019-03-06,130430.71581745148,64883.58285999298,0.5492191814422608,1551,42.261207580566406
1051,2019-03-07,128847.30470752716,64883.58285999298,0.5492191814422608,1551,41.24031066894531
1052,2019-03-08,128414.10342121124,64883.58285999298,0.5492191814422608,1551,40.96100616455078
1053,2019-03-11,131207.48788547516,64883.58285999298,0.5492191814422608,1551,42.762027740478516
1054,2019-03-12,131909.5570192337,64883.58285999298,0.5492191814422608,1551,43.214683532714844
1055,2019-03-13,133239.03376865387,64883.58285999298,0.5492191814422608,1551,44.07185745239258
1056,2019-03-14,133074.71807956696,64883.58285999298,0.5492191814422608,1551,43.96591567993164
1057,2019-03-15,134090.48510456085,64883.58285999298,0.5492191814422608,1551,44.620826721191406
1058,2019-03-18,134762.68134784698,64883.58285999298,0.5492191814422608,1551,45.054222106933594
1059,2019-03-19,134882.20249271393,64883.58285999298,0.5492191814422608,1551,45.131282806396484
1060,2019-03-20,134180.12152576447,64883.58285999298,0.5492191814422608,1551,44.678619384765625
1061,2019-03-21,136465.58401966095,64883.58285999298,0.5492191814422608,1551,46.15216064453125
1062,2019-03-22,132372.63119602203,64883.58285999298,0.5492191814422608,1551,43.513248443603516
1063,2019-03-25,132133.6244058609,64883.58285999298,0.5492191814422608,1551,43.35914993286133
1064,2019-03-26,133642.344414711,64883.58285999298,0.5492191814422608,1551,44.33189010620117
1065,2019-03-27,132611.63798618317,64883.58285999298,0.5492191814422608,1551,43.6673469543457
1066,2019-03-28,133403.34945774078,64883.58285999298,0.5492191814422608,1551,44.177799224853516
1067,2019-03-29,134732.80845737457,64883.58285999298,0.5492191814422608,1551,45.03496170043945
1068,2019-04-01,137122.85860919952,64883.58285999298,0.5492191814422608,1551,46.57593536376953
1069,2019-04-02,137197.54379367828,64883.58285999298,0.5492191814422608,1551,46.624088287353516
1070,2019-04-03,137556.05989551544,64883.58285999298,0.5492191814422608,1551,46.85523986816406
1071,2019-04-04,138093.8074235916,64883.58285999298,0.5492191814422608,1551,47.20195007324219
1072,2019-04-05,139064.785820961,64883.58285999298,0.5492191814422608,1551,47.82798385620117
1073,2019-04-08,139288.83545780182,64883.58285999298,0.5492191814422608,1551,47.97243881225586
1074,2019-04-09,138093.8074235916,64883.58285999298,0.5492191814422608,1551,47.20195007324219
1075,2019-04-10,138840.70068454742,64883.58285999298,0.5492191814422608,1551,47.68350601196289
1076,2019-04-11,138780.97265338898,64883.58285999298,0.5492191814422608,1551,47.644996643066406
1077,2019-04-12,140244.8685350418,64883.58285999298,0.5492191814422608,1551,48.588836669921875
1078,2019-04-15,140095.49224948883,64883.58285999298,0.5492191814422608,1551,48.49252700805664
1079,2019-04-16,140214.98972797394,64883.58285999298,0.5492191814422608,1551,48.56957244873047
1080,2019-04-17,139617.47866916656,64883.58285999298,0.5492191814422608,1551,48.184329986572266
1081,2019-04-18,140020.79523181915,64883.58285999298,0.5492191814422608,1551,48.444366455078125
1082,2019-04-22,140155.23803043365,64883.58285999298,0.5492191814422608,1551,48.53104782104492
1083,2019-04-23,142186.77208042145,64883.58285999298,0.5492191814422608,1551,49.84086990356445
1084,2019-04-24,141783.46143436432,64883.58285999298,0.5492191814422608,1551,49.58083724975586
1085,2019-04-25,141574.33345127106,64883.58285999298,0.5492191814422608,1551,49.44600296020508
1086,2019-04-26,142590.10047626495,64883.58285999298,0.5492191814422608,1551,50.100914001464844
1087,2019-04-29,142858.98607349396,64883.58285999298,0.5492191814422608,1551,50.27427673339844
1088,2019-04-30,143008.35644245148,64883.58285999298,0.5492191814422608,1551,50.370582580566406
1089,2019-05-01,141290.50845050812,64883.58285999298,0.5492191814422608,1551,49.26300811767578
1090,2019-05-02,140767.69440937042,64883.58285999298,0.5492191814422608,1551,48.925926208496094
1091,2019-05-03,142933.68309116364,64883.58285999298,0.5492191814422608,1551,50.32243728637695
1092,2019-05-06,142022.46822452545,64883.58285999298,0.5492191814422608,1551,49.73493576049805
1093,2019-05-07,138168.5044412613,64883.58285999298,0.5492191814422608,1551,47.2501106262207
1094,2019-05-08,137824.9514093399,64883.58285999298,0.5492191814422608,1551,47.02860641479492
1095,2019-05-09,137257.30732440948,64883.58285999298,0.5492191814422608,1551,46.662620544433594
1096,2019-05-10,138034.07939243317,64883.58285999298,0.5492191814422608,1551,47.1634407043457
1097,2019-05-13,132641.51087665558,64883.58285999298,0.5492191814422608,1551,43.686607360839844
1098,2019-05-14,134359.3647851944,64883.58285999298,0.5492191814422608,1551,44.794185638427734
1099,2019-05-15,135584.265709877,64883.58285999298,0.5492191814422608,1551,45.58393478393555
1100,2019-05-16,137511.25351810455,64883.58285999298,0.5492191814422608,1551,46.826351165771484
1101,2019-05-17,136181.7886018753,64883.58285999298,0.5492191814422608,1551,45.96918487548828
1102,2019-05-20,134702.93556690216,64883.58285999298,0.5492191814422608,1551,45.01570129394531
1103,2019-05-21,136570.17167758942,64883.58285999298,0.5492191814422608,1551,46.2195930480957
1104,2019-05-22,135942.7758951187,64883.58285999298,0.5492191814422608,1551,45.81508255004883
1105,2019-05-23,133433.21643161774,64883.58285999298,0.5492191814422608,1551,44.19705581665039
1106,2019-05-24,133687.17445850372,64883.58285999298,0.5492191814422608,1551,44.36079406738281
1107,2019-05-28,131804.99302768707,64883.58285999298,0.5492191814422608,1551,43.14726638793945
1108,2019-05-29,130430.71581745148,64883.58285999298,0.5492191814422608,1551,42.261207580566406
1109,2019-05-30,130983.42049884796,64883.58285999298,0.5492191814422608,1551,42.61756134033203
1110,2019-05-31,128399.18768405914,64883.58285999298,0.5492191814422608,1551,40.95138931274414
1111,2019-06-03,127771.78006839752,64883.58285999298,0.5492191814422608,1551,40.546871185302734
1112,2019-06-04,131849.79940509796,64883.58285999298,0.5492191814422608,1551,43.17615509033203
1113,2019-06-05,133582.6104669571,64883.58285999298,0.5492191814422608,1551,44.29337692260742
1114,2019-06-06,134927.00295352936,64883.58285999298,0.5492191814422608,1551,45.1601676940918
1115,2019-06-07,136973.4764070511,64883.58285999298,0.5492191814422608,1551,46.47962188720703
1116,2019-06-10,137944.448887825,64883.58285999298,0.5492191814422608,1551,47.10565185546875
1117,2019-06-11,137899.6306772232,64883.58285999298,0.5492191814422608,1551,47.07675552368164
1118,2019-06-12,137526.18108844757,64883.58285999298,0.5492191814422608,1551,46.835975646972656
1119,2019-06-13,138437.38412189484,64883.58285999298,0.5492191814422608,1551,47.42346954345703
1120,2019-06-14,138093.8074235916,64883.58285999298,0.5492191814422608,1551,47.20195007324219
1121,2019-06-17,138243.20145893097,64883.58285999298,0.5492191814422608,1551,47.29827117919922
1122,2019-06-18,140379.30541706085,64883.58285999298,0.5492191814422608,1551,48.675514221191406
1123,2019-06-19,141051.50166034698,64883.58285999298,0.5492191814422608,1551,49.108909606933594
1124,2019-06-20,143172.67804813385,64883.58285999298,0.5492191814422608,1551,50.47652816772461
1125,2019-06-21,142799.22254276276,64883.58285999298,0.5492191814422608,1551,50.23574447631836
1126,2019-06-24,142500.48180484772,64883.58285999298,0.5492191814422608,1551,50.04313278198242
1127,2019-06-25,140161.4622888565,64883.58285999298,0.5492191814422608,1551,48.53506088256836
1128,2019-06-26,139996.21769428253,64883.58285999298,0.5492191814422608,1551,48.42852020263672
1129,2019-06-27,140702.2805299759,64883.58285999298,0.5492191814422608,1551,48.883750915527344
1130,2019-06-28,142024.26095294952,142024.26095294952,0.0,0,49.73609161376953
1131,2019-07-01,142024.26095294952,142024.26095294952,0.0,0,50.90806198120117
1132,2019-07-02,142024.26095294952,142024.26095294952,0.0,0,51.372982025146484
1133,2019-07-03,142024.26095294952,142024.26095294952,0.0,0,52.52558517456055
1134,2019-07-05,142024.26095294952,142024.26095294952,0.0,0,52.293128967285156
1135,2019-07-08,142024.26095294952,142024.26095294952,0.0,0,51.5569953918457
1136,2019-07-09,142024.26095294952,142024.26095294952,0.0,0,51.702293395996094
1137,2019-07-10,142024.26095294952,142024.26095294952,0.0,0,52.44808578491211
1138,2019-07-11,142024.26095294952,142024.26095294952,0.0,0,52.75802993774414
1139,2019-07-12,142024.26095294952,142024.26095294952,0.0,0,53.42634963989258
1140,2019-07-15,142024.26095294952,142024.26095294952,0.0,0,53.494144439697266
1141,2019-07-16,142024.26095294952,142024.26095294952,0.0,0,52.922691345214844
1142,2019-07-17,142024.26095294952,142024.26095294952,0.0,0,51.9250602722168
1143,2019-07-18,142024.26095294952,142024.26095294952,0.0,0,52.467464447021484
1144,2019-07-19,142024.26095294952,142024.26095294952,0.0,0,51.508583068847656
1145,2019-07-22,142024.26095294952,142024.26095294952,0.0,0,51.89601135253906
1146,2019-07-23,142024.26095294952,142024.26095294952,0.0,0,53.009864807128906
1147,2019-07-24,142024.26095294952,142024.26095294952,0.0,0,53.75566101074219
1148,2019-07-25,142024.26095294952,142024.26095294952,0.0,0,52.94205856323242
1149,2019-07-26,142024.26095294952,142024.26095294952,0.0,0,53.98811721801758
1150,2019-07-29,142024.26095294952,142024.26095294952,0.0,0,53.7169189453125
1151,2019-07-30,142024.26095294952,142024.26095294952,0.0,0,53.368228912353516
1152,2019-07-31,142024.26095294952,142024.26095294952,0.0,0,51.51826095581055
1153,2019-08-01,142024.26095294952,142024.26095294952,0.0,0,50.191322326660156
1154,2019-08-02,142024.26095294952,142024.26095294952,0.0,0,49.07746505737305
1155,2019-08-05,142024.26095294952,122052.23260974884,0.19972028343200685,447,44.680152893066406
1156,2019-08-06,142833.88063144684,122052.23260974884,0.19972028343200685,447,46.49138259887695
1157,2019-08-07,142872.84716892242,122052.23260974884,0.19972028343200685,447,46.578556060791016
1158,2019-08-08,144063.46143436432,122052.23260974884,0.19972028343200685,447,49.242122650146484
1159,2019-08-09,143582.88664340973,122052.23260974884,0.19972028343200685,447,48.16701126098633
1160,2019-08-12,142816.56292819977,122052.23260974884,0.19972028343200685,447,46.452640533447266
1161,2019-08-13,143790.7041978836,122052.23260974884,0.19972028343200685,447,48.631927490234375
1162,2019-08-14,141851.08392047882,122052.23260974884,0.19972028343200685,447,44.29273223876953
1163,2019-08-15,142011.27608585358,122052.23260974884,0.19972028343200685,447,44.65110397338867
1164,2019-08-16,142868.51944828033,122052.23260974884,0.19972028343200685,447,46.56887435913086
1165,2019-08-19,143617.5203447342,122052.23260974884,0.19972028343200685,447,48.24449157714844
1166,2019-08-20,143128.2849969864,122052.23260974884,0.19972028343200685,447,47.15000534057617
1167,2019-08-21,143647.82803058624,122052.23260974884,0.19972028343200685,447,48.312294006347656
1168,2019-08-22,143600.19923114777,122052.23260974884,0.19972028343200685,447,48.20574188232422
1169,2019-08-23,141959.319565773,122052.23260974884,0.19972028343200685,447,44.53487014770508
1170,2019-08-26,142604.4176530838,122052.23260974884,0.19972028343200685,447,45.97804260253906
1171,2019-08-27,142357.6369714737,122052.23260974884,0.19972028343200685,447,45.425960540771484
1172,2019-08-28,142786.25524234772,122052.23260974884,0.19972028343200685,447,46.38483810424805
1173,2019-08-29,143561.2395143509,122052.23260974884,0.19972028343200685,447,48.11858367919922
1174,2019-08-30,143543.92010593414,122052.23260974884,0.19972028343200685,447,48.079837799072266
1175,2019-09-03,143171.5843706131,122052.23260974884,0.19972028343200685,447,47.24687194824219
1176,2019-09-04,143855.64387989044,122052.23260974884,0.19972028343200685,447,48.77720642089844
1177,2019-09-05,144704.226685524,122052.23260974884,0.19972028343200685,447,50.675601959228516
1178,2019-09-06,144756.18150043488,122052.23260974884,0.19972028343200685,447,50.791831970214844
1179,2019-09-09,144764.83864688873,122052.23260974884,0.19972028343200685,447,50.81119918823242
1180,2019-09-10,144790.82031726837,122052.23260974884,0.19972028343200685,447,50.86932373046875
1181,2019-09-11,145267.06397724152,122052.23260974884,0.19972028343200685,447,51.93474578857422
1182,2019-09-12,145474.87982654572,122052.23260974884,0.19972028343200685,447,52.399658203125
1183,2019-09-13,145414.2661600113,122052.23260974884,0.19972028343200685,447,52.26405715942383
1184,2019-09-16,145215.1108675003,122052.23260974884,0.19972028343200685,447,51.818519592285156
1185,2019-09-17,145366.6390657425,122052.23260974884,0.19972028343200685,447,52.157508850097656
1186,2019-09-18,145418.59729099274,122052.23260974884,0.19972028343200685,447,52.273746490478516
1187,2019-09-19,145409.94014453888,122052.23260974884,0.19972028343200685,447,52.25437927246094
1188,2019-09-20,145024.6110162735,122052.23260974884,0.19972028343200685,447,51.3923454284668
1189,2019-09-23,145059.24812793732,122052.23260974884,0.19972028343200685,447,51.46983337402344
1190,2019-09-24,144492.08141040802,122052.23260974884,0.19972028343200685,447,50.20100402832031
1191,2019-09-25,144903.38368320465,122052.23260974884,0.19972028343200685,447,51.12114334106445
1192,2019-09-26,144738.8637971878,122052.23260974884,0.19972028343200685,447,50.753089904785156
1193,2019-09-27,144357.86579990387,122052.23260974884,0.19972028343200685,447,49.9007453918457
1194,2019-09-30,144699.90237522125,122052.23260974884,0.19972028343200685,447,50.66592788696289
1195,2019-10-01,143868.63045215607,122052.23260974884,0.19972028343200685,447,48.80625915527344
1196,2019-10-02,142738.63155841827,122052.23260974884,0.19972028343200685,447,46.278297424316406
1197,2019-10-03,143206.21807193756,122052.23260974884,0.19972028343200685,447,47.3243522644043
1198,2019-10-04,144054.80428791046,122052.23260974884,0.19972028343200685,447,49.222755432128906
1199,2019-10-07,143760.3931016922,122052.23260974884,0.19972028343200685,447,48.564117431640625
1200,2019-10-08,142781.92411136627,122052.23260974884,0.19972028343200685,447,46.37514877319336
1201,2019-10-09,143323.11597919464,122052.23260974884,0.19972028343200685,447,47.58586883544922
1202,2019-10-10,143790.7041978836,122052.23260974884,0.19972028343200685,447,48.631927490234375
1203,2019-10-11,144448.78715229034,122052.23260974884,0.19972028343200685,447,50.104148864746094
1204,2019-10-14,144388.17689609528,122052.23260974884,0.19972028343200685,447,49.96855545043945
1205,2019-10-15,145037.60099887848,122052.23260974884,0.19972028343200685,447,51.42140579223633
1206,2019-10-16,144916.37366580963,122052.23260974884,0.19972028343200685,447,51.150203704833984
1207,2019-10-17,145080.89525699615,122052.23260974884,0.19972028343200685,447,51.51826095581055
1208,2019-10-18,144782.16146564484,122052.23260974884,0.19972028343200685,447,50.849952697753906
1209,2019-10-21,145275.7262392044,122052.23260974884,0.19972028343200685,447,51.954124450683594
1210,2019-10-22,145011.62103366852,122052.23260974884,0.19972028343200685,447,51.363285064697266
